created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature)","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-07-22T03:41:13-05:00,21.4538,62.1134,4.0071,,,7.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T03:41:18-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T03:41:31-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-22T03:41:32-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T04:41:14-05:00,20.65,62.237,4.0071,,,7.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T04:41:18-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T04:41:31-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-22T04:41:32-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T05:41:14-05:00,20.861,50.66,4.0071,,,256.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T05:41:19-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T05:41:32-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-22T05:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T06:41:14-05:00,21.566,57.7737,4.0071,,,279,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T06:41:17-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-50;98:35:ed:24:44:77,-60;40:b0:76:af:1c:68,-72;98:35:ed:1e:e6:6d,-75;,0",,X8A835VGS1A,,,
2025-07-22T06:41:19-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T06:41:30-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T07:41:14-05:00,21.6648,63.8605,4.0071,,,341.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T07:41:18-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T07:41:19-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T08:41:14-05:00,21.2722,50.1793,4.0071,,,155.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T08:41:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T08:41:30-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T09:41:15-05:00,21.4672,49.9001,4.0071,,,149.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T09:41:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T09:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T10:41:16-05:00,21.9772,49.5659,4.0071,,,152.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T10:41:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T10:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T11:41:15-05:00,21.8357,51.107,4.0071,,,182.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T11:41:19-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T11:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-22T11:41:34-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T12:41:15-05:00,21.7796,52.3949,4.0071,,,152.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T12:41:19-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T12:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T13:41:15-05:00,21.4271,52.4666,4.0034,,,57.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T13:41:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T13:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-22T13:41:34-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T14:41:15-05:00,21.5232,52.9015,4.0071,,,120.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T14:41:19-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T14:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T15:41:15-05:00,21.6781,53.64,4.0034,,,123.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T15:41:19-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T15:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T16:41:15-05:00,21.4672,53.6751,4.0034,,,69.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T16:41:20-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T16:41:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T17:41:15-05:00,21.566,53.814,4.0071,,,345.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T17:41:18-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-52;58:9b:f9:58:cd:50,-73;98:35:ed:1e:e6:6d,-73;04:d4:c4:36:9e:78,-78;8c:5f:ad:3c:ed:fb,-84",,X8A835VGS1A,,,
2025-07-22T17:41:20-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T17:41:32-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T17:42:08-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T17:42:09-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-07-22T17:42:28-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T17:42:29-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-07-22T18:41:15-05:00,21.3977,53.4249,4.0034,,,278.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T18:41:19-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T18:41:24-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T19:41:16-05:00,21.1414,53.7163,4.0034,,,274.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T19:41:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T19:41:31-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T20:41:17-05:00,21.128,52.604,4.0034,,,277.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T20:41:21-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T20:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T21:41:17-05:00,20.65,52.8054,3.9997,,,275.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T21:41:22-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T21:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T22:41:17-05:00,20.2682,50.93,3.9997,,,291.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T22:41:21-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T22:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-22T23:41:17-05:00,20.6207,65.5909,4.0034,,,290.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T23:41:21-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-22T23:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T00:41:17-05:00,20.2949,56.5225,4.0034,,,292.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T00:41:22-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T00:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T00:41:36-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T01:41:17-05:00,20.2548,51.899,4.0034,,,293.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T01:41:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T01:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T02:41:18-05:00,20.861,59.8596,3.9997,,,293.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T02:41:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T02:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T02:41:36-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T03:41:18-05:00,20.4791,65.4963,3.9997,,,2.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T03:41:21-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-47;98:35:ed:24:44:77,-58;40:b0:76:af:1c:68,-74;98:35:ed:1e:e6:6d,-75;d4:5d:64:ea:94:c0,-75",,X8A835VGS1A,,,
2025-07-23T03:41:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T03:41:35-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T04:41:19-05:00,20.0118,51.5877,3.9997,,,2.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T04:41:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T04:41:34-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T04:41:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T05:41:18-05:00,20.8743,64.5838,3.9997,,,58.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T05:41:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T05:41:36-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T06:41:19-05:00,20.156,63.7201,3.9997,,,83.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T06:41:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T06:41:36-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T06:41:37-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T07:41:20-05:00,20.8049,56.5927,3.9997,,,119.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T07:41:24-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T07:41:37-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T07:41:38-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T08:41:20-05:00,20.8743,51.931,3.9997,,,393,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T08:41:24-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T08:41:38-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T09:41:20-05:00,21.1574,52.7337,3.9997,,,155.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T09:41:25-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T09:41:38-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T10:41:21-05:00,21.5099,53.4096,3.9997,,,148.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T10:41:25-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T10:41:38-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T10:41:39-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T11:41:21-05:00,21.5393,53.0297,3.9997,,,113.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T11:41:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T11:41:39-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T12:41:21-05:00,21.6087,54.0932,3.9997,,,129.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T12:41:26-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T12:41:39-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T13:41:22-05:00,21.7796,53.8598,3.9997,,,110.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T13:41:26-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T13:41:39-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T13:41:40-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T14:41:22-05:00,21.582,51.5831,3.9997,,,113.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T14:41:27-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T14:41:40-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T15:41:23-05:00,21.7102,54.1665,3.9997,,,55.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T15:41:27-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T15:41:40-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T15:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T16:41:23-05:00,21.5393,52.4178,3.9997,,,102.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T16:41:28-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T16:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-23T16:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T17:41:23-05:00,21.7235,53.3974,3.9997,,,307.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T17:41:28-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T17:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T18:41:23-05:00,21.582,52.9564,3.9997,,,335.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T18:41:27-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T18:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T19:41:23-05:00,21.2428,52.5872,3.9997,,,338.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T19:41:28-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T19:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T20:41:23-05:00,20.7488,52.0272,3.9997,,,334.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T20:41:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T20:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T21:41:23-05:00,20.6794,51.5877,3.9997,,,327.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T21:41:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T21:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T22:41:23-05:00,20.2388,51.1589,3.9997,,,311.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T22:41:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T22:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-23T23:41:23-05:00,20.2682,58.5702,3.996,,,313.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T23:41:27-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-23T23:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T00:41:23-05:00,20.2254,51.0811,3.996,,,312.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T00:41:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T00:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T00:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T01:41:23-05:00,20.4791,63.714,3.996,,,309,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T01:41:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T01:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T02:41:23-05:00,20.0572,51.8868,3.996,,,297.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T02:41:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T02:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T03:41:23-05:00,20.6928,59.7238,3.996,,,44.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T03:41:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T03:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T03:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T04:41:23-05:00,20.4925,65.6565,3.996,,,44.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T04:41:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T04:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T05:41:23-05:00,20.0706,61.1063,3.996,,,61.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T05:41:27-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T05:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T06:41:23-05:00,20.4231,53.0755,3.996,,,87.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T06:41:27-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T06:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T07:41:23-05:00,20.9731,55.137,3.996,,,335.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T07:41:28-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T07:41:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T07:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T08:41:24-05:00,21.128,52.2988,3.996,,,267,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T08:41:28-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T08:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T09:41:24-05:00,21.4965,53.341,3.996,,,303.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T09:41:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T09:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T09:41:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T10:41:24-05:00,21.9638,53.4005,3.996,,,274.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T10:41:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T10:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T11:41:24-05:00,21.865,53.8735,3.996,,,228,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T11:41:28-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T11:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T12:41:24-05:00,21.9638,54.5693,3.996,,,179.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T12:41:29-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T12:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T12:41:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T13:41:24-05:00,21.6514,53.8506,3.996,,,129.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T13:41:28-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T13:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T14:41:24-05:00,21.7662,53.3913,3.996,,,137.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T14:41:28-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T14:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T14:41:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T15:41:25-05:00,21.371,52.5597,3.996,,,104.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T15:41:29-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T15:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T15:41:44-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T16:41:25-05:00,21.2989,54.5098,3.996,,,97.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T16:41:30-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T16:41:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T16:41:44-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T17:41:25-05:00,21.0853,53.8094,3.996,,,316.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T17:41:29-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T17:41:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T18:41:25-05:00,20.8743,52.3751,3.996,,,310.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T18:41:29-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T18:41:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T18:41:44-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T19:41:25-05:00,20.7622,52.221,3.996,,,308.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T19:41:28-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-55;98:35:ed:24:44:77,-65;40:b0:76:af:1c:68,-72;58:9b:f9:58:cd:50,-73;98:35:ed:1e:e6:6d,-76",,X8A835VGS1A,,,
2025-07-24T19:41:30-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T19:41:31-05:00,,,,-57,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T20:41:26-05:00,20.4364,52.0134,3.996,,,304.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T20:41:30-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T20:41:40-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T21:41:26-05:00,20.2682,52.6223,3.996,,,248.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T21:41:31-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T21:41:38-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T22:41:27-05:00,20.156,52.8923,3.996,,,249.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T22:41:31-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T22:41:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-07-24T22:41:43-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-07-24T23:41:28-05:00,20.5486,66.9245,3.996,,,3.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-07-24T23:41:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
